,Title_new,Exp_min,Exp_max,NCR,Hyd,Pune,Mumbai,Bangalore,Chennai,Ahmedabad,Kolkata,Kochi,Jaipur,Trivandrum,Indore,Coimbatore,OthersLoc,Skills_list,Dates_new,Exp_avg,Predicted_Salary,Title,Labels6,Labels3
10158,Developer,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['development', ' multithreading', ' san', ' data structures', ' algorithms', ' agile']",60,6.5,0,3,1,0
10159,Manager,7,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['java', ' sql', ' php', ' design patterns', ' multithreading', ' data structures']",60,9.5,0,7,3,1
10160,Lead,10,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,"['java', ' sql', ' oracle', ' javascript', ' linux', ' xml', ' software development', ' soa']",60,11.5,0,6,3,1
10161,Engineer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['telecom', ' market research', ' sql', ' pricing', ' charts', ' ssis', ' microsoft excel']",60,5.5,2,4,2,2
10162,Generic,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,"['Map', ' Senior', ' Hadoop', ' Software', ' Marketing intelligence', ' level']",60,6.0,0,5,3,1
10163,Engineer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['MS SQL', ' Agile', ' Testing tools', ' Functional testing', ' Test cases', ' Test planning']",60,5.5,2,4,2,2
10164,Generic,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['java', ' perl', ' python', ' data structures', ' algorithms', ' agile', ' analytics', ' software']",60,7.5,1,5,3,1
10165,Generic,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['development', ' software development', ' design patterns', ' algorithms', ' opengl']",60,5.5,1,5,3,0
10166,Manager,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Linux', ' Windows', ' Automation', ' Python', ' MS SQL', ' VMware', ' RDBMS', ' Coding']",60,6.5,2,7,3,2
10167,Generic,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['pl sql', ' jms', ' order management', ' functions', ' programming in java', ' osm']",60,7.5,1,5,3,1
10168,Generic,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['java', ' android', ' mobile application', ' data structures', ' algorithms', ' oop']",60,7.5,0,5,3,1
10169,Developer,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['MongoDb', ' NoSQL', ' Node JS', ' Support', ' Testing', ' Cloud']",60,7.5,0,3,1,1
10170,Generic,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Perl', ' Python', ' VMware', ' Virtualization', ' Test planning', ' NFS', ' Monitoring', ' ISCSI']",60,6.0,1,5,3,1
10171,Lead,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['java', ' xml', ' android', ' design patterns', ' json', ' sqlite', ' google analytics']",60,6.5,0,6,3,0
10172,Generic,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Technical product configuration', ' design', ' integration PHP', ' MySQL', ' HTML', ' C']",60,7.5,1,5,3,1
10173,Generic,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Technical product configuration', ' design', ' integration PHP', ' MySQL', ' HTML', ' C']",60,7.5,1,5,3,1
10174,Analyst,7,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['PLSQL', ' Oracle', ' Unix', ' Linux', ' XML', ' Windows', ' Technical support']",60,9.0,0,0,1,1
10175,Lead,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Javascript', ' XML', ' HTML', ' jQuery', ' SOA', ' Silverlight', ' Performance tuning']",60,6.5,0,6,3,0
10176,Architect,8,12,0,1,0,0,1,1,0,1,0,0,0,0,0,0.0,"['Informatica', ' Cognos', ' Datastage', ' PLSQL', ' Data structures', ' Workflow']",60,10.0,0,1,1,1
10177,Engineer,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['PHP', ' Javascript', ' MySQL', ' Data structures', ' Zend', ' MongoDb', ' NoSQL', ' SVG']",60,6.0,1,4,1,1
10178,Engineer,10,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Python', ' SAN', ' Ethernet', ' MPLS', ' OSPF', ' Service', ' Virtualization', ' Test cases']",60,12.0,2,4,2,1
10179,Lead,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' SSIS', ' Database administration', ' Troubleshooting', ' SSRS', ' Service']",60,6.5,0,6,3,1
10180,Lead,6,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,"['SQL', ' Project management', ' Technical support', ' Multithreading', ' LAN', ' GSM', ' RDBMS']",60,8.0,0,6,3,1
10181,Engineer,5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Troubleshooting', ' Data structures', ' Algorithms', ' Coding', ' Debugging', ' CAD']",60,7.0,3,4,2,2
10182,Engineer,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Backend', ' Senior Design Engineer', ' Email', ' MySQL', ' Tracking', ' Javascript', ' GCP']",60,6.5,2,4,2,0
10183,Developer,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,6.5,0,3,1,0
10184,Lead,7,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['ERP', ' Automation', ' System integration', ' Rollout', ' Artificial Intelligence']",60,9.5,0,6,3,1
10185,Lead,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Unix', ' Linux', ' MySQL', ' Python', ' Open source', ' big data', ' application architecture']",60,5.5,0,6,3,0
10186,Lead,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Linux', ' Hibernate', ' Core Java', ' PLSQL', ' Algorithms', ' Agile', ' Ethernet', ' MPLS']",60,5.5,0,6,3,0
10187,Consultant,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",55,6.5,0,2,1,1
10188,Engineer,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Engineering Manager', ' Machine shop', ' Sheet metal', ' Shop floor', ' CATIA', ' Jigs']",60,6.5,2,4,2,2
10189,Manager,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Networking', ' Mining', ' pricing strategy', ' Cisco', ' big data analytics', ' Market']",60,6.5,2,7,3,2
10190,Generic,5,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,"['SQL', ' Unix', ' Linux', ' Oracle DBA', ' Windows', ' Production support', ' Troubleshooting', '']",60,6.5,0,5,3,1
10191,Developer,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['J2Ee', ' XML', ' Ajax', ' Data modeling', ' jQuery', ' JSF', ' JSON', ' MySQL', ' HTTP', ' UI testing']",60,6.5,0,3,1,1
10192,Consultant,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,6.5,0,2,1,1
10193,Lead,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",55,6.5,0,6,3,1
10194,Generic,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['fabrication', ' foundry', ' machinery', ' facilities', ' thermal', ' product design']",60,10.5,0,5,3,1
10195,Consultant,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Consulting', ' C++', ' Asset management', ' SAS', ' Business intelligence', ' Python', ' Data']",60,7.5,0,2,1,1
10196,Consultant,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Technical skills', ' Consulting', ' C++', ' SQL', ' Asset management', ' Python', ' CV', ' Tools']",60,7.5,0,2,1,1
10197,Developer,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Informatica', ' Cobol', ' Troubleshooting', ' Workflow', ' Performance tuning']",60,6.5,0,3,1,1
10198,Lead,5,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,"['Data structures', ' Data management', ' Tools', ' data security', ' PLSQL']",60,7.0,0,6,3,1
10199,Generic,5,10,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,"['SQL', ' Javascript', ' Open source', ' Information security', ' Postgresql', ' Tools']",60,7.5,0,5,3,1
10200,Manager,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Windows', ' Unix', ' Business intelligence', ' Ajax', ' audio', ' Testing']",60,5.5,0,7,3,0
10201,Lead,5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['SQL', ' XML', ' Ajax', ' jQuery', ' ASP', ' WCF', ' Configuration management', ' JSON']",60,7.5,1,6,3,1
10202,Generic,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' DBA', ' T-SQL', ' QA', ' Windows', ' Scripts', ' database', ' maintenance']",60,5.5,0,5,3,0
10203,Generic,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['QA', ' technical', ' designing', ' SOFTWARE', ' TESTING', ' SQL', ' Server', ' project']",60,5.5,0,5,3,0
10204,Engineer,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['internal', ' Design', ' develop', ' framework', ' algorithms', ' responsive', ' User']",60,6.5,1,4,1,0
10205,Lead,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Analyst', ' AGILE', ' Software', ' Development', ' UML', ' Testing', ' SQL', ' Scripting', ' Shell', '']",60,5.5,0,6,3,0
10206,Developer,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Analyst', ' AGILE', ' Software', ' Development', ' UML', ' Testing', ' SQL', ' Scripting', ' Shell', '']",60,5.5,0,3,1,0
10207,Architect,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['sql server', ' informatica', ' wcf', ' uml', ' design patterns', ' wpf', ' configuration']",60,10.0,0,1,1,1
10208,Engineer,10,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['linux', ' development', ' software development', ' aix', ' python', ' configuration']",60,12.5,2,4,2,1
10209,Lead,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Fluency', ' HTML5', ' CSS', ' PHP', ' Javascript', ' JQuery', ' SQL', ' Web', ' UI', ' design']",60,6.5,1,6,3,0
10210,Lead,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Analyst', ' AGILE', ' Software', ' Development', ' UML', ' Testing', ' SQL', ' Scripting', ' Shell', '']",60,5.5,0,6,3,0
10211,Developer,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Analyst', ' AGILE', ' Software', ' Development', ' UML', ' Testing', ' SQL', ' Scripting', ' Shell', '']",60,5.5,0,3,1,0
10212,Developer,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Analyst', ' AGILE', ' Software', ' Development', ' UML', ' Testing', ' SQL', ' Scripting', ' Shell', '']",60,5.5,0,3,1,0
10213,Lead,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,5.5,1,6,3,0
10214,Engineer,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,6.5,1,4,1,0
10215,Lead,7,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,9.5,1,6,3,1
10216,Architect,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,5.5,2,1,1,2
10217,Developer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,5.5,0,3,1,0
10218,Generic,5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Microsoft Windows', ' Word', ' Excel', ' Access', ' VBA', ' C', ' SQL', ' Oracle ']",60,7.5,0,5,3,1
10219,Generic,7,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Microsoft Windows', ' Word', ' Excel', ' Access', ' VBA', ' C', ' SQL', ' Oracle ']",60,9.5,0,5,3,1
10220,Architect,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Protocol', ' switches', ' Senior Technical Lead Job', ' API', ' Frameworks']",60,8.0,0,1,1,1
10221,Engineer,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,"['java', ' sql', ' php', ' xml', ' gsm', ' middleware', ' coding', ' json', ' umts', ' service']",60,6.5,0,4,1,0
10222,Developer,5,8,0,1,0,0,1,1,1,0,0,0,0,0,0,0.0,"['oracle', ' sql server', ' db2', ' cognos', ' open source', ' data modeling', ' consulting']",60,6.5,0,3,1,1
10223,Lead,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['development', ' monitoring', ' proactive', ' xml', ' standards', ' enhancement']",60,6.5,1,6,3,1
10224,Analyst,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Technical product configuration', ' design', ' integration PHP', ' MySQL', ' HTML', ' C']",60,7.5,0,0,1,1
10225,Lead,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' XML', ' Networking', ' iPhone', ' Algorithms', ' Graphics', ' JSON', ' audio', ' Animation', '']",60,6.0,0,6,3,1
10226,Generic,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['sql', ' configuration', ' performance tuning', ' gui', ' tsm', ' audit', ' interfaces']",60,7.5,0,5,3,1
10227,Developer,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['oracle', ' sql server', ' mysql', ' db2', ' cognos', ' sybase', ' open source', ' data modeling', '']",60,6.5,0,3,1,1
10228,Developer,7,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['development', ' documentation', ' consulting', ' client management']",60,9.5,0,3,1,1
10229,Consultant,5,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Technical product configuration', ' design', ' integration PHP', ' MySQL', ' HTML', ' C']",40,7.0,0,2,1,1
10230,Engineer,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Tools', ' Analytical', ' Information technology', ' Computer science', ' Usage', ' MS SQL', '']",60,6.5,0,4,1,0
10231,Engineer,6,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,"['coordination', ' java', ' j2ee', ' soa', ' xml', ' hibernate', ' sql', ' jms', ' ajax']",60,7.0,0,4,1,1
10232,Engineer,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['java', ' linux', ' development', ' windows', ' automation', ' python', ' open source']",60,10.0,2,4,2,1
10233,Architect,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['java', ' sql', ' oracle', ' unix', ' development', ' db2', ' informatica', ' datawarehouse', ' mca', '']",60,10.5,0,1,1,1
10234,Developer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Oracle', ' PHP', ' Unix', ' Javascript', ' Linux', ' HTML', ' MySQL', ' Ajax', ' Db2', ' jQuery']",60,5.5,0,3,1,0
10235,Developer,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Perl', ' Apache', ' Python', ' Teradata', ' Ruby', ' Hbase', ' greenplum', ' sqoop', ' Econometrics']",60,8.0,0,3,1,1
10236,Developer,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['J2Ee', ' SQL', ' Hibernate', ' Eclipse', ' Data structures', ' SDLC', ' Algorithms']",60,6.0,0,3,1,1
10237,Developer,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Teradata', ' Perl', ' Apache', ' Python', ' big data', ' Hadoop', ' Ruby on rails', ' Cloudera']",60,5.5,0,3,1,0
10238,Developer,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Performance tuningUX', ' Cocoa touch', ' IOS', ' Web technologies', ' Swift']",60,6.0,0,3,1,1
10239,Architect,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['J2Ee', ' SQL', ' XML', ' QTP', ' microsoft', ' Agile', ' Performance tuning', ' Testing tools']",60,12.5,1,1,1,1
10240,Developer,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['java', ' javascript', ' xml', ' html', ' ajax', ' jsp', ' jquery', ' technical Support ', ' python', '']",60,6.5,0,3,1,0
10241,Lead,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['development', ' blackberry', ' eclipse', ' xcode', ' gwt', ' android sdk', ' sqlite']",60,6.5,0,6,3,0
10242,Developer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['linux', ' git', ' mysql', ' xml', ' javascript', ' optimization', ' apache', ' ajax']",60,5.5,0,3,1,0
10243,Engineer,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['j2ee', ' oracle', ' php', ' mysql', ' perl', ' networking', ' weblogic', ' s', ' tware development', '']",60,7.5,3,4,2,2
10244,Generic,5,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,"[' intelligence', ' ms ', ' ficejava', ' php', ' conflict management', ' php mysql']",60,7.5,0,5,3,1
10245,Developer,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Java Developer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,7.5,0,3,1,1
10246,Analyst,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Sr. System Analyst', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,5.5,0,0,1,0
10247,Lead,6,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['sql', ' xml', ' software development', ' application support', ' documentation', ' wsdl']",60,7.0,0,6,3,1
10248,Generic,8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['fabrication', ' foundry', ' machinery', ' facilities', ' thermal', ' product design']",60,10.5,1,5,3,1
10249,Lead,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['php', ' javascript', ' data structures', ' algorithms', ' api', ' css3', ' front end']",60,6.5,1,6,3,0
10250,Lead,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['oracle', ' java', ' soa', ' mysql', ' javascript', ' fulfillment', ' j2ee', ' ']",60,6.5,0,6,3,0
10251,Lead,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,"['sql', ' javascript', ' html', ' hi', ' rnate', ' development', ' jquery', ' s', ' tware development']",60,6.5,0,6,3,0
10252,Generic,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['sql server', ' ssis', ' ssrs', ' performance tuning', ' analytical', ' t sql']",60,6.5,0,5,3,0
10253,Lead,8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['sql', ' development', ' data structures', ' algorithms', ' rdbms', ' performance tuning']",60,10.5,0,6,3,1
10254,Developer,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['java', ' xml', ' development', ' pl sql', ' r12', ' oracle forms', ' oracle reports']",60,6.5,0,3,1,0
10255,Generic,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['networking', ' active directory', ' dns', ' sql server', ' ldap', ' ']",60,6.5,1,5,3,1
10256,Manager,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Assistant Manager MSBI', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle', '']",60,10.0,2,7,3,1
10257,Manager,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Manager MSBI', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle', '  assembly']",60,10.0,2,7,3,1
10258,Engineer,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Project Engineer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,5.5,0,4,1,0
10259,Developer,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['java', ' development', ' pl sql', ' r12', ' oracle forms', ' oracle reports']",60,9.5,0,3,1,1
10260,Manager,8,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['web development', ' front end', ' java', ' mysql', ' javascript', ' design patterns']",60,10.5,2,7,3,1
10261,Generic,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['development', ' documentation', ' correspondence', ' sql', ' html', ' data processing']",60,5.5,0,5,3,0
10262,Developer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['sql server', ' erp', ' ssis', ' business intelligence', ' application development']",60,5.5,0,3,1,0
10263,Engineer,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['server', ' analytics', ' data mining', ' clustering', ' java', ' fax', ' linux', ' sql', ' dsl']",60,9.0,3,4,2,2
10264,Generic,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,6.5,0,5,3,0
10265,Lead,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Javascript', ' HTML', ' Testing tools', ' Stored procedures']",60,8.0,1,6,3,1
10266,Engineer,3,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,"['Linux', ' MySQL', ' Apache', ' Tomcat', ' Consulting', ' IT services', ' Business services']",60,5.5,0,4,1,0
10267,Lead,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Open source', ' Map', ' MySQL', ' Senior', ' Software', ' PHP', ' Wordpress', ' level', ' WHO']",60,5.5,0,6,3,0
10268,Consultant,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,7.0,0,2,1,1
10269,Engineer,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Unix', ' Automation', ' Python', ' Microstrategy', ' Service', ' Product management']",60,7.5,3,4,2,2
10270,Engineer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Javascript', ' MySQL', ' Perl', ' Eclipse', ' SDK', ' Tools', ' Regression', ' GIT', ' Code review', '']",60,5.5,2,4,2,2
10271,Generic,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Algorithms', ' HTTP', ' Wireless', ' Computer science', ' Image processing']",60,7.5,1,5,3,1
10272,Lead,10,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Algorithms', ' HTTP', ' Wireless', ' Computer science', ' Image processing']",60,12.5,2,6,2,1
10273,Developer,5,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Web services', ' JSON', ' JPA', ' Test scripts', ' MongoDb', ' NoSQL', ' splunk']",60,7.5,0,3,1,1
10274,Developer,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Web services', ' JSON', ' JPA', ' Test scripts', ' MongoDb', ' NoSQL', ' splunk']",60,5.5,0,3,1,0
10275,Scientist,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['core java', ' python', ' algorithms', ' co', ' consulting', ' matlab', ' optimization']",60,7.5,0,8,3,1
10276,Generic,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Typing', ' Underwriting', ' Service', ' Actuarial', ' SQL', ' Market research', ' Reinsurance']",60,5.5,0,5,3,0
10277,Developer,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['PHP', ' Android', ' MVC', ' Web development', ' UI development', ' SQLite', ' UX', ' Views']",60,5.5,0,3,1,0
10278,Lead,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['javascript', ' sql server', ' mysql', ' struts', ' hibernate', ' ajax', ' core java', ' webs']",60,8.5,2,6,2,2
10279,Developer,6,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['product development', ' coding', ' problem solving', ' sql', ' optimization']",60,8.5,1,3,1,1
10280,Lead,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['sql server', ' development', ' business objects', ' ssis', ' performance tuning']",60,7.0,3,6,2,2
10281,Lead,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Linux', ' Data structures', ' Algorithms', ' Debugging', ' Wireless', ' Soft skills']",60,6.5,1,6,3,1
10282,Lead,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Senior', ' Pharma', ' Service', ' Tools', ' Analytics', ' GIT', ' MySQL', ' XML', ' Software design']",60,7.5,0,6,3,1
10283,Lead,6,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Design Lead', ' Tools', ' microsoft', ' MS SQL', ' SSIS', ' SSRS', ' Project life cycle']",60,8.5,0,6,3,1
10284,Developer,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Sr. IOS developer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL']",60,7.5,0,3,1,1
10285,Generic,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Technical', ' Analytical', ' Cloud computing', ' SQL', ' Computer science', ' big data']",60,5.5,0,5,3,0
10286,Lead,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['visualization', ' data ', ' ing', ' machine learning', ' algorithms']",60,8.5,2,6,2,2
10287,Lead,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Technical', ' J2Ee', ' SQL', ' Unix', ' Hibernate', ' Business intelligence', ' JSON']",60,6.5,0,6,3,0
10288,Developer,8,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['DSP developers', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL']",60,10.5,0,3,1,1
10289,Generic,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['', ' Windows', ' UNIX', ' Oracle', ' DB2', ' Access', ' Java', ' JavaScript', ' VB', ' Script', ' C', ' SQL']",60,7.5,0,5,3,1
10290,Manager,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['JQuery', ' Java', ' HTML', ' XML', ' J2EE', ' JSF', ' SQL', ' Server', ' Hibernate', ' J2EE']",60,7.5,0,7,3,1
10291,Lead,8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['develop', ' project', ' plans', ' JQuery', ' Ajax', ' MYSQL', ' Web', ' CakePHP', ' data']",60,10.5,0,6,3,1
10292,Generic,7,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Technical product configuration', ' design', ' integration PHP', ' MySQL', ' HTML', ' C']",60,9.5,0,5,3,1
